user_id,device_trust_score,location_risk,time_of_access,failed_attempts,resource_sensitivity,vpn_active,patch_level,auth_method,anomaly_score,decision,decision_binary
USER_00290,0.757583671279915,medium,18,2,2,True,5,password,0.2354,ALLOW,0
USER_00420,0.49610946235259523,low,7,2,3,True,11,biometric,0.2588,ALLOW,0
USER_00339,0.7333533980651356,low,1,1,3,True,34,password,0.1471,ALLOW,0
USER_00265,0.9615961666083316,high,9,1,2,True,16,MFA,0.3204,ALLOW,0
USER_00199,0.47240820154445634,low,8,0,3,False,6,password,0.1924,ALLOW,0
USER_00158,0.4902106895793106,low,10,0,1,False,18,biometric,0.2445,ALLOW,0
USER_00333,0.8083196680620764,medium,9,4,2,False,30,MFA,0.3035,ALLOW,0
USER_00475,0.7420724252957046,high,2,2,1,True,2,MFA,0.3529,ALLOW,0
USER_00447,0.7925350721436794,high,19,2,3,True,3,password,0.3319,DENY,1
USER_00492,0.6673424848586745,medium,19,1,2,False,19,biometric,0.2525,ALLOW,0
USER_00419,0.6576876245260967,high,7,1,4,True,37,password,0.3442,DENY,1
USER_00397,0.6351023097217083,medium,0,6,2,True,12,MFA,0.3322,ALLOW,0
USER_00207,0.6302684364615854,low,19,0,3,True,18,password,0.164,ALLOW,0
USER_00174,0.5491882351400869,medium,8,4,3,True,10,MFA,0.3739,DENY,1
USER_00184,0.8115506948666266,medium,20,4,2,False,33,MFA,0.251,DENY,1
USER_00265,0.9524777431815415,low,15,0,3,True,26,biometric,0.1226,ALLOW,0
USER_00493,0.3524761053926202,low,22,1,5,False,12,biometric,0.2774,ALLOW,0
USER_00471,0.5374700427367579,medium,7,1,4,True,5,biometric,0.3237,ALLOW,0
USER_00246,0.5525638571267659,low,12,2,2,False,37,biometric,0.2308,ALLOW,0
USER_00036,0.7463348980819904,high,2,2,1,True,10,biometric,0.3487,ALLOW,0
USER_00373,0.7430240103337238,low,23,1,4,False,5,biometric,0.1733,ALLOW,0
USER_00488,0.7846838525849703,low,16,3,1,True,24,password,0.1776,ALLOW,0
USER_00259,0.8499355683471507,medium,9,2,4,False,27,password,0.2241,ALLOW,0
USER_00482,0.7897631866216643,medium,16,2,2,True,5,password,0.2182,ALLOW,0
USER_00019,0.7333639508777923,low,19,0,5,True,37,password,0.142,ALLOW,0
USER_00412,0.9170885499596967,low,20,6,3,False,20,biometric,0.1592,ALLOW,0
USER_00023,0.7088765693828806,medium,3,3,4,True,5,password,0.2874,ALLOW,0
USER_00104,0.9161773964917771,medium,16,3,4,True,18,MFA,0.2246,ALLOW,0
USER_00241,0.8169339335033868,medium,14,1,5,True,18,password,0.1748,ALLOW,0
USER_00493,0.7061749664629152,high,17,1,3,True,12,password,0.3615,DENY,1
USER_00391,0.7302698660652176,medium,19,0,5,False,0,password,0.2375,ALLOW,0
USER_00361,0.4899520267505571,low,9,0,1,True,41,MFA,0.2124,ALLOW,0
USER_00204,0.48034055153441174,low,23,1,1,False,23,MFA,0.2236,ALLOW,0
USER_00253,0.8289951845807155,low,21,0,4,False,12,MFA,0.1531,ALLOW,0
USER_00142,0.7925941353990991,medium,19,1,3,True,30,password,0.2589,ALLOW,0
USER_00302,0.6034877478055117,high,18,2,3,True,32,password,0.4494,DENY,1
USER_00143,0.7748470617761117,high,20,3,2,True,0,MFA,0.3819,DENY,1
USER_00451,0.8181552526238917,medium,1,1,1,True,14,MFA,0.2565,ALLOW,0
USER_00271,0.4598962141900648,medium,19,0,5,True,4,biometric,0.3328,DENY,1
USER_00307,0.8867247966323751,high,5,2,3,False,0,MFA,0.2848,ALLOW,0
USER_00472,0.8702249261489294,medium,13,2,3,True,8,password,0.2335,ALLOW,0
USER_00500,0.83062999544205,medium,0,0,2,True,8,MFA,0.2072,ALLOW,0
USER_00110,0.7947458835087529,medium,7,0,3,True,17,password,0.2612,ALLOW,0
USER_00008,0.7770431085429076,high,12,1,2,False,1,password,0.3227,DENY,1
USER_00069,0.7411184476850435,high,1,3,1,True,10,MFA,0.392,DENY,1
USER_00190,0.5155292525495763,low,9,0,2,True,4,biometric,0.1747,ALLOW,0
USER_00179,0.8749236692760882,low,14,3,3,False,17,biometric,0.102,ALLOW,0
USER_00063,0.33307756649588355,low,12,1,2,False,10,MFA,0.3323,ALLOW,0
USER_00068,0.7719193944163912,high,1,2,4,True,4,MFA,0.3848,ALLOW,0
USER_00206,0.9864007633981818,low,13,4,3,True,3,password,0.1195,ALLOW,0
USER_00400,0.8347924027054775,low,12,1,4,True,14,MFA,0.1825,ALLOW,0
USER_00468,0.7852554528378027,low,19,1,5,False,1,biometric,0.1144,ALLOW,0
USER_00408,0.7745180029191395,medium,12,0,3,False,50,password,0.1893,ALLOW,0
USER_00006,0.7581078843623619,medium,1,2,3,False,0,password,0.2081,DENY,1
USER_00119,0.810341392477334,high,23,2,1,True,19,MFA,0.3098,ALLOW,0
USER_00313,0.718079624812639,medium,9,2,1,True,11,MFA,0.2097,ALLOW,0
USER_00031,0.8749044926489894,medium,12,1,3,False,19,MFA,0.167,ALLOW,0
USER_00006,0.7219877936233503,low,20,1,3,True,12,password,0.2146,ALLOW,0
USER_00483,0.8533910957256019,low,11,3,5,True,16,password,0.1949,ALLOW,0
USER_00207,0.48117555612388535,low,17,2,4,True,22,biometric,0.2599,ALLOW,0
USER_00157,0.38722369346292856,medium,7,2,2,True,18,MFA,0.4091,DENY,1
USER_00067,0.6596826610071618,low,18,1,2,True,35,MFA,0.1677,ALLOW,0
USER_00459,0.7505876695802509,high,18,2,2,True,7,MFA,0.393,ALLOW,0
USER_00387,0.719704112497895,medium,22,2,1,False,5,biometric,0.265,ALLOW,0
USER_00412,0.7488942881512979,low,15,1,3,True,19,MFA,0.1888,ALLOW,0
USER_00330,0.5822680527005459,low,13,1,1,True,37,biometric,0.1873,ALLOW,0
USER_00370,0.39149745914892436,medium,12,1,2,False,8,MFA,0.3601,DENY,1
USER_00353,0.7045709348499014,medium,9,1,1,False,0,MFA,0.2704,ALLOW,0
USER_00432,0.6876696343261306,low,23,1,3,True,9,MFA,0.2261,ALLOW,0
USER_00336,0.7398406594281491,medium,9,3,5,True,6,biometric,0.2152,ALLOW,0
USER_00379,0.6002999405774921,medium,11,2,2,False,18,password,0.3221,ALLOW,0
USER_00394,0.4247439826810749,low,5,1,5,False,8,biometric,0.245,ALLOW,0
USER_00289,0.48343313023105533,low,2,0,4,False,11,password,0.217,ALLOW,0
USER_00484,0.824280694618357,low,21,1,4,False,45,biometric,0.1659,ALLOW,0
USER_00451,0.8228166882343692,medium,6,3,5,True,80,password,0.256,ALLOW,0
USER_00453,0.8646171055548111,low,16,0,1,True,21,password,0.1055,ALLOW,0
USER_00140,0.668204885355015,high,10,1,3,False,19,MFA,0.4133,DENY,1
USER_00441,0.9229262641687495,low,6,4,5,True,20,MFA,0.1796,ALLOW,0
USER_00300,0.9357977894011253,low,14,1,1,True,3,MFA,0.1418,ALLOW,0
USER_00013,0.6737932386520977,high,5,0,1,False,1,MFA,0.3184,DENY,1
USER_00152,0.3890215737180162,medium,15,2,5,False,6,password,0.3456,DENY,1
USER_00428,0.7944253403901617,low,2,1,3,True,14,MFA,0.1303,ALLOW,0
USER_00313,0.8611171201547083,medium,4,1,3,True,2,MFA,0.2224,ALLOW,0
USER_00352,0.8069594338061106,low,4,1,5,False,12,MFA,0.1405,ALLOW,0
USER_00400,0.7231498588673291,low,3,1,2,True,36,MFA,0.1399,ALLOW,0
USER_00480,0.5653839504883901,high,17,0,4,False,0,password,0.3514,DENY,1
USER_00109,0.7177650860683467,low,4,2,1,True,27,MFA,0.1852,ALLOW,0
USER_00485,0.5563529311439137,high,20,1,3,False,7,MFA,0.3819,DENY,1
USER_00376,0.5422526142225994,low,0,0,4,True,8,MFA,0.2579,ALLOW,0
USER_00356,0.823190780540801,medium,4,3,1,True,4,MFA,0.2008,ALLOW,0
USER_00149,0.7948509336285868,low,19,2,1,False,7,password,0.1333,ALLOW,0
USER_00367,0.8106865732114705,low,19,2,1,False,4,MFA,0.1989,ALLOW,0
USER_00204,0.9776955330968986,low,21,3,2,False,1,MFA,0.0652,ALLOW,0
USER_00307,0.7720805464070281,medium,9,2,5,True,0,MFA,0.2872,ALLOW,0
USER_00021,0.5034583634339596,low,1,3,3,True,0,biometric,0.2202,ALLOW,0
USER_00060,0.535094439312249,medium,12,2,4,False,25,MFA,0.2879,ALLOW,0
USER_00435,0.5669067094878126,medium,13,2,4,True,3,MFA,0.3099,ALLOW,0
USER_00021,0.666593767992816,high,23,1,3,True,3,password,0.3543,DENY,1
USER_00363,0.8076608486247318,medium,5,1,1,False,30,password,0.1869,ALLOW,0
USER_00382,0.7144251885545336,low,11,1,1,True,2,MFA,0.1802,ALLOW,0
USER_00245,0.7530780049064025,medium,5,3,4,False,34,MFA,0.3033,ALLOW,0
USER_00390,0.8177708094475739,medium,7,4,1,False,9,MFA,0.2675,ALLOW,0
USER_00073,0.9162398342668423,medium,6,1,4,False,20,biometric,0.2344,ALLOW,0
USER_00449,0.6601150504226336,medium,11,2,5,True,13,biometric,0.2549,ALLOW,0
USER_00076,0.7893112003377896,low,15,2,3,False,11,MFA,0.1147,ALLOW,0
USER_00186,0.7892000374844205,high,0,3,3,False,13,biometric,0.3532,ALLOW,0
USER_00078,0.8025837064916721,medium,8,2,3,False,1,MFA,0.2686,ALLOW,0
USER_00390,0.6625360344137189,low,2,2,2,True,15,biometric,0.1737,ALLOW,0
USER_00065,0.7265793101583848,high,12,1,5,True,14,password,0.3081,DENY,1
USER_00342,0.9039004301993395,low,17,3,4,True,30,biometric,0.189,ALLOW,0
USER_00290,0.7915875836283807,high,0,3,5,True,20,MFA,0.3978,ALLOW,0
USER_00056,0.7513882701801275,medium,1,0,4,True,0,password,0.1812,ALLOW,0
USER_00331,0.6348011230301062,low,4,2,2,True,8,password,0.1668,ALLOW,0
USER_00259,0.7160335199919922,low,8,1,4,False,12,password,0.1457,ALLOW,0
USER_00426,0.5993725735623833,low,12,2,5,True,3,biometric,0.2394,ALLOW,0
USER_00190,0.8793762947857204,medium,7,1,3,True,17,biometric,0.2315,ALLOW,0
USER_00006,0.7870353971923207,high,16,3,1,True,10,password,0.3416,DENY,1
USER_00006,0.8010313108204737,low,13,0,3,False,48,password,0.1266,ALLOW,0
USER_00191,0.8722332091737461,low,2,1,4,True,8,biometric,0.1164,ALLOW,0
USER_00148,0.32220101826624864,low,5,2,5,False,44,biometric,0.3654,ALLOW,0
USER_00405,0.7162654994538126,low,16,3,1,False,4,biometric,0.1602,ALLOW,0
USER_00258,0.9048941983531311,medium,19,1,4,True,19,password,0.1782,ALLOW,0
USER_00218,0.6802606870474471,low,2,2,1,False,22,MFA,0.1795,ALLOW,0
USER_00479,0.6369156006704932,low,17,0,4,True,12,MFA,0.2119,ALLOW,0
USER_00090,0.6382115273966763,high,12,0,1,False,15,MFA,0.4066,ALLOW,0
USER_00312,0.933695499297063,medium,11,1,3,True,6,biometric,0.1808,ALLOW,0
USER_00352,0.5829658158481966,medium,7,2,1,True,1,biometric,0.2582,ALLOW,0
USER_00010,0.7061206515682465,medium,19,0,4,True,42,MFA,0.2575,ALLOW,0
USER_00087,0.7324237254373271,low,16,0,3,False,19,MFA,0.1348,ALLOW,0
USER_00250,0.7618213423832569,high,14,1,5,False,13,MFA,0.3574,DENY,1
USER_00326,0.906175393896415,medium,3,3,2,True,9,MFA,0.2278,ALLOW,0
USER_00151,0.6496719598643933,low,8,2,3,False,0,password,0.1525,ALLOW,0
USER_00476,0.7462308352740167,high,12,1,1,True,12,password,0.306,DENY,1
USER_00113,0.43500274486947554,low,4,1,5,True,52,biometric,0.2362,ALLOW,0
USER_00030,0.737076137244027,medium,11,0,5,False,23,password,0.2797,ALLOW,0
USER_00128,0.548030502239575,low,13,0,3,True,16,MFA,0.2584,ALLOW,0
USER_00078,0.6296865057648846,low,5,1,2,True,20,MFA,0.2236,ALLOW,0
USER_00421,0.7937889123744892,low,9,1,3,True,0,biometric,0.1791,ALLOW,0
USER_00055,0.7526865121244002,high,4,2,4,False,18,MFA,0.3405,ALLOW,0
USER_00480,0.6969006417215807,high,6,4,4,False,4,password,0.4099,DENY,1
USER_00305,0.9008553237809174,high,5,1,4,True,6,password,0.2497,ALLOW,0
USER_00034,0.8036145967904784,low,1,0,5,False,68,MFA,0.123,ALLOW,0
USER_00105,0.49780737758205895,low,18,1,1,False,24,biometric,0.2643,ALLOW,0
USER_00172,0.6921024127431761,medium,15,4,5,True,39,password,0.3233,ALLOW,0
USER_00499,0.865109172315857,medium,21,1,4,True,7,MFA,0.1823,ALLOW,0
USER_00022,0.929399686278532,high,17,0,3,True,0,password,0.2216,ALLOW,0
USER_00287,0.6631936133634851,low,5,1,3,True,7,MFA,0.1429,ALLOW,0
USER_00391,0.8046636770227851,medium,9,5,3,False,7,MFA,0.2362,ALLOW,0
USER_00105,0.8357373435365499,medium,20,1,3,False,2,biometric,0.2564,ALLOW,0
USER_00149,0.6839180113016082,low,8,1,4,True,64,MFA,0.2496,ALLOW,0
USER_00272,0.8607963297780314,medium,9,4,1,True,1,biometric,0.1887,ALLOW,0
USER_00276,0.7779660788460901,low,22,0,3,True,10,MFA,0.1451,ALLOW,0
USER_00299,0.6864347489328642,medium,0,2,5,True,38,MFA,0.3276,ALLOW,0
USER_00172,0.9843978241226987,medium,17,2,1,False,12,MFA,0.144,ALLOW,0
USER_00047,0.6370229784120419,low,12,2,3,True,5,MFA,0.2499,ALLOW,0
USER_00114,0.6221157747682496,medium,3,1,5,True,23,password,0.2993,ALLOW,0
USER_00275,0.7313379840160152,low,0,2,1,False,15,MFA,0.1995,ALLOW,0
USER_00304,0.8923950529992553,medium,4,0,5,True,13,password,0.1483,ALLOW,0
USER_00480,0.9070650386337965,low,7,1,1,True,10,biometric,0.114,ALLOW,0
USER_00207,0.7435496995292951,low,23,3,3,False,3,MFA,0.2236,ALLOW,0
USER_00453,0.9252308654647731,medium,11,2,4,False,14,password,0.2055,ALLOW,0
USER_00395,0.9620491554733831,low,9,2,5,False,0,biometric,0.1,ALLOW,0
USER_00463,0.878017734153105,medium,12,2,2,True,65,password,0.2453,ALLOW,0
USER_00413,0.8602246868018423,medium,17,3,4,True,1,biometric,0.2294,ALLOW,0
USER_00242,0.8202292977999016,low,11,0,1,False,13,MFA,0.0965,ALLOW,0
USER_00301,0.736029944033075,low,17,1,5,True,13,MFA,0.1215,ALLOW,0
USER_00196,0.6365312568356649,high,16,0,4,False,14,MFA,0.3744,ALLOW,0
USER_00497,0.8562206687849544,high,12,0,5,True,13,MFA,0.2649,DENY,1
USER_00164,0.9045293450040148,low,10,1,4,True,34,password,0.0787,ALLOW,0
USER_00176,0.8910847853509052,low,15,0,4,True,4,MFA,0.0927,ALLOW,0
USER_00343,0.7755358072568884,medium,22,0,4,False,13,MFA,0.2302,ALLOW,0
USER_00271,0.6002401200843137,medium,7,1,2,False,8,password,0.2417,DENY,1
USER_00110,0.8094011729683431,low,0,3,4,False,17,MFA,0.1952,ALLOW,0
USER_00172,0.8394928426680941,medium,14,1,5,True,9,MFA,0.2213,ALLOW,0
USER_00451,0.8982578946279428,low,1,2,2,False,17,MFA,0.1112,ALLOW,0
USER_00352,0.6039261832797918,medium,6,3,3,True,3,MFA,0.2679,ALLOW,0
USER_00202,0.8969667534857736,high,23,0,4,True,48,MFA,0.2512,ALLOW,0
USER_00168,0.7632818019984194,low,11,1,5,False,3,MFA,0.2051,ALLOW,0
USER_00102,0.8859575551366056,low,13,0,3,False,4,MFA,0.1589,ALLOW,0
USER_00086,0.5795233570086594,medium,8,3,1,True,3,password,0.3087,DENY,1
USER_00142,0.890771804177836,medium,1,1,1,True,1,biometric,0.2391,ALLOW,0
USER_00447,0.3277578570727117,high,13,2,2,False,21,password,0.445,DENY,1
USER_00337,0.7541493092323616,low,5,3,5,False,1,MFA,0.2283,ALLOW,0
USER_00213,0.6845001855745049,medium,6,2,3,False,5,MFA,0.265,ALLOW,0
USER_00051,0.8689108903842497,medium,12,3,5,True,7,password,0.184,ALLOW,0
USER_00112,0.4974950512341654,medium,14,3,3,True,22,MFA,0.3138,DENY,1
USER_00463,0.8103870903500757,high,8,1,4,False,31,MFA,0.3745,ALLOW,0
USER_00442,0.7659062059937051,medium,4,1,1,False,8,biometric,0.2491,ALLOW,0
USER_00271,0.7986398650536487,medium,2,1,4,False,3,MFA,0.2245,ALLOW,0
USER_00065,0.7772067839865919,high,14,2,4,True,22,MFA,0.3118,DENY,1
USER_00344,0.6324990118083352,high,15,2,5,True,8,password,0.4189,DENY,1
USER_00183,0.4546300352781443,low,8,1,5,False,2,biometric,0.2926,ALLOW,0
USER_00332,0.949880805353147,low,22,3,5,False,2,biometric,0.1303,ALLOW,0
USER_00010,0.8798862700471421,low,12,2,1,True,6,password,0.1038,ALLOW,0
USER_00494,0.7304004883626203,low,9,1,2,False,7,biometric,0.2088,ALLOW,0
USER_00234,0.740338732580742,low,19,1,3,True,22,biometric,0.2202,ALLOW,0
USER_00298,0.43682370355987415,low,19,2,2,True,12,biometric,0.2314,ALLOW,0
USER_00244,0.8278065436570353,medium,20,3,5,False,9,MFA,0.219,ALLOW,0
USER_00351,0.7723888860566747,medium,21,1,3,True,8,MFA,0.2701,ALLOW,0
USER_00267,0.6729836056459373,low,22,1,3,True,17,MFA,0.1513,ALLOW,0
USER_00118,0.6764664978144985,low,0,2,3,False,0,MFA,0.1559,ALLOW,0
USER_00144,0.7253119608514248,high,21,1,1,True,6,biometric,0.3271,ALLOW,0
USER_00381,0.9133107987378672,high,4,2,2,True,19,password,0.2985,ALLOW,0
USER_00201,0.8506289509051886,low,6,1,5,False,8,password,0.1286,ALLOW,0
USER_00239,0.6260609917338014,low,5,2,4,True,22,MFA,0.2424,ALLOW,0
USER_00334,0.5597183412286938,low,10,1,3,True,41,MFA,0.2216,ALLOW,0
USER_00403,0.6036692040541378,medium,14,2,4,False,14,biometric,0.2742,ALLOW,0
USER_00415,0.5824722061400347,low,14,1,4,False,9,MFA,0.174,ALLOW,0
USER_00457,0.7831235117158383,high,11,0,1,True,54,biometric,0.3334,DENY,1
USER_00484,0.4997468466135157,low,8,2,3,True,17,MFA,0.2105,ALLOW,0
USER_00437,0.5654315156147456,low,18,3,4,True,21,password,0.2761,ALLOW,0
USER_00487,0.7912919142168381,low,20,2,3,True,25,MFA,0.1806,ALLOW,0
USER_00246,0.47047156582687266,high,15,0,4,True,7,password,0.4102,DENY,1
USER_00346,0.9718296600853948,low,1,2,2,True,22,MFA,0.0959,ALLOW,0
USER_00008,0.86989124510207,medium,11,0,5,True,12,MFA,0.1755,ALLOW,0
USER_00152,0.7924031873406098,high,1,4,2,True,39,password,0.3707,DENY,1
USER_00392,0.7428851046272584,low,3,2,2,True,8,biometric,0.1579,ALLOW,0
USER_00211,0.9591331812312144,low,1,2,3,False,1,password,0.1214,ALLOW,0
USER_00367,0.6563556108739063,low,14,1,5,False,14,biometric,0.2415,ALLOW,0
USER_00432,0.532616443991207,high,20,2,5,False,14,password,0.4517,DENY,1
USER_00158,0.38459925579708476,medium,7,2,2,True,1,MFA,0.3838,ALLOW,0
USER_00058,0.9157378889241913,low,15,3,5,True,62,password,0.1702,ALLOW,0
USER_00086,0.685895853939018,low,19,1,4,False,0,password,0.204,ALLOW,0
USER_00055,0.782808871594938,low,13,3,5,False,5,password,0.1483,ALLOW,0
USER_00201,0.8766232806956432,low,22,0,2,False,0,password,0.0826,ALLOW,0
USER_00122,0.716156207762771,low,2,4,5,True,15,MFA,0.1624,ALLOW,0
USER_00446,0.8646746265167587,low,18,1,4,False,8,MFA,0.0938,ALLOW,0
USER_00108,0.4415257447781322,medium,6,2,3,False,0,biometric,0.2897,ALLOW,0
USER_00304,0.9079861869723277,medium,14,3,1,True,3,MFA,0.2115,ALLOW,0
USER_00132,0.8618078879833547,medium,7,2,4,False,4,biometric,0.1935,ALLOW,0
USER_00421,0.5220673878723725,medium,17,0,2,False,19,biometric,0.2696,ALLOW,0
USER_00392,0.6045360789092202,high,8,1,4,True,29,password,0.4055,DENY,1
USER_00385,0.35824622100181946,high,6,1,4,False,3,MFA,0.4741,DENY,1
USER_00476,0.6288742914942029,medium,22,4,2,False,4,biometric,0.2745,ALLOW,0
USER_00198,0.2678078845603175,medium,1,0,3,True,4,MFA,0.3696,DENY,1
USER_00047,0.8448016240998215,low,11,0,2,True,4,biometric,0.1382,ALLOW,0
USER_00228,0.8652435837306133,medium,12,4,5,False,16,password,0.2213,ALLOW,0
USER_00245,0.8320980365045674,low,19,3,2,False,8,MFA,0.1406,ALLOW,0
USER_00203,0.7029507260765132,medium,20,2,3,True,16,biometric,0.2336,ALLOW,0
USER_00261,0.6995952526818876,low,17,2,5,True,38,MFA,0.2192,ALLOW,0
USER_00178,0.7240810658604184,medium,23,2,5,True,10,password,0.2749,ALLOW,0
USER_00024,0.5562561436333658,high,7,2,2,True,2,MFA,0.4058,DENY,1
USER_00175,0.9054007330066797,medium,10,2,2,True,6,MFA,0.225,ALLOW,0
USER_00274,0.8547648872993195,low,8,4,3,True,29,MFA,0.1515,ALLOW,0
USER_00340,0.6986399264239537,medium,23,0,2,True,13,password,0.2135,ALLOW,0
USER_00412,0.6767389690626273,medium,19,1,1,True,4,MFA,0.2992,ALLOW,0
USER_00461,0.6680615073848635,low,19,5,5,False,5,MFA,0.261,ALLOW,0
USER_00261,0.7897000068111337,low,18,2,5,True,23,MFA,0.1515,ALLOW,0
USER_00286,0.6109711174280423,medium,17,0,4,False,5,MFA,0.2892,ALLOW,0
USER_00001,0.7756499586338533,low,15,2,5,True,8,MFA,0.2107,ALLOW,0
USER_00086,0.5628725233598397,medium,11,3,2,True,2,MFA,0.2768,ALLOW,0
USER_00338,0.42286037214749655,high,16,0,2,False,37,password,0.4763,DENY,1
USER_00430,0.8050031587812785,low,18,1,1,True,7,MFA,0.1704,ALLOW,0
USER_00069,0.8902434125051855,low,20,4,1,True,9,password,0.1077,ALLOW,0
USER_00031,0.5469093840953823,low,20,2,1,False,10,MFA,0.1933,ALLOW,0
USER_00198,0.8463707045278609,medium,13,2,2,True,7,MFA,0.184,ALLOW,0
USER_00091,0.6841509162063727,medium,3,1,2,False,25,biometric,0.2637,ALLOW,0
USER_00440,0.7531245488179955,low,5,1,2,False,2,MFA,0.1117,ALLOW,0
USER_00473,0.8976778408592865,medium,9,0,4,True,6,password,0.221,ALLOW,0
USER_00349,0.6133988733422673,medium,4,1,5,True,35,MFA,0.2654,ALLOW,0
USER_00383,0.8506492732361995,low,9,0,3,False,37,MFA,0.1024,ALLOW,0
USER_00412,0.6675205582956177,medium,16,2,1,True,2,password,0.3022,ALLOW,0
USER_00016,0.4459832292924916,low,17,4,5,True,30,biometric,0.2917,ALLOW,0
USER_00310,0.6986212344908351,high,0,2,2,True,4,MFA,0.3854,DENY,1
USER_00437,0.8431756737713497,low,14,0,5,True,1,MFA,0.1226,ALLOW,0
USER_00396,0.7310528623818607,low,7,2,4,True,36,biometric,0.1674,ALLOW,0
USER_00276,0.6280102369923362,medium,18,0,5,True,0,MFA,0.2163,ALLOW,0
USER_00338,0.7783324242241559,low,5,5,1,True,12,MFA,0.1511,ALLOW,0
USER_00162,0.5578333219860407,low,21,1,2,True,38,MFA,0.2725,ALLOW,0
USER_00437,0.7150191981332816,medium,14,1,5,True,10,MFA,0.2957,ALLOW,0
USER_00192,0.7414408277166022,medium,13,0,4,True,14,MFA,0.2282,ALLOW,0
USER_00151,0.5046807290258749,medium,10,1,4,True,0,MFA,0.3313,ALLOW,0
USER_00365,0.4467516969107477,low,0,0,3,True,0,MFA,0.2682,ALLOW,0
USER_00411,0.7972590326016582,low,4,2,3,False,11,MFA,0.1766,ALLOW,0
USER_00113,0.7138190244011815,low,9,0,3,False,25,MFA,0.2012,ALLOW,0
USER_00273,0.8592807376647675,high,5,2,4,True,4,MFA,0.3552,ALLOW,0
USER_00176,0.7611361527473816,low,17,2,1,False,5,password,0.1597,ALLOW,0
USER_00149,0.6197981947999587,low,21,2,1,True,17,password,0.2453,ALLOW,0
USER_00178,0.7933285114849271,low,4,0,1,True,26,password,0.1787,ALLOW,0
USER_00424,0.5633451435777416,medium,12,2,2,True,4,biometric,0.2801,DENY,1
USER_00382,0.7062376054595273,low,9,1,1,False,22,biometric,0.1989,ALLOW,0
USER_00223,0.7738286729176681,low,20,1,5,True,34,biometric,0.2058,ALLOW,0
USER_00259,0.7464684152236339,low,17,1,5,False,5,password,0.1643,ALLOW,0
USER_00273,0.696831202861643,high,16,5,1,True,8,biometric,0.3772,ALLOW,0
USER_00189,0.8378398728128171,low,4,1,2,True,10,MFA,0.145,ALLOW,0
USER_00306,0.5470841579180515,medium,16,2,3,True,2,password,0.2969,DENY,1
USER_00378,0.9023434865212482,medium,6,1,5,False,28,MFA,0.2188,ALLOW,0
USER_00090,0.8726116634197092,low,1,0,2,True,7,password,0.0727,ALLOW,0
USER_00343,0.9410772683805434,low,13,0,3,True,2,biometric,0.1022,ALLOW,0
USER_00262,0.7204049603150403,low,13,2,5,False,5,MFA,0.2102,ALLOW,0
USER_00156,0.466724240467319,medium,4,1,4,False,7,MFA,0.3622,ALLOW,0
USER_00200,0.9426847637803664,medium,22,0,2,False,33,MFA,0.175,ALLOW,0
USER_00055,0.6858479151448534,low,20,1,5,False,23,MFA,0.164,ALLOW,0
USER_00254,0.6737496393877807,medium,7,3,1,False,10,MFA,0.2379,ALLOW,0
USER_00442,0.7523304539113178,low,7,1,1,True,1,MFA,0.1652,ALLOW,0
USER_00173,0.658587549560085,high,23,3,1,True,3,password,0.341,DENY,1
USER_00200,0.743165857762219,high,2,0,2,True,0,password,0.3504,DENY,1
USER_00403,0.5147510099532875,medium,6,1,4,True,6,MFA,0.3368,ALLOW,0
USER_00102,0.5262805406684365,high,10,2,1,True,79,password,0.3999,DENY,1
USER_00285,0.6321444706532903,medium,22,1,3,False,10,MFA,0.2899,ALLOW,0
USER_00151,0.5962053345305305,high,12,2,2,False,39,MFA,0.3928,ALLOW,0
USER_00111,0.7440305672685684,medium,12,2,5,True,4,MFA,0.2199,ALLOW,0
USER_00416,0.8485518921384113,low,2,3,4,False,18,password,0.1753,ALLOW,0
USER_00266,0.38959036821436954,low,23,2,5,False,3,biometric,0.259,ALLOW,0
USER_00091,0.648738087453916,low,18,1,3,True,4,password,0.1789,ALLOW,0
USER_00177,0.6998434500039256,low,14,0,5,True,5,MFA,0.1997,ALLOW,0
USER_00449,0.8852796069833627,low,12,1,3,True,8,MFA,0.129,ALLOW,0
USER_00231,0.6482555914740864,low,10,2,1,True,9,MFA,0.2468,ALLOW,0
USER_00029,0.9498016495451815,low,10,0,1,True,3,password,0.0494,ALLOW,0
USER_00443,0.939957140551839,low,22,1,3,True,9,MFA,0.087,ALLOW,0
USER_00301,0.7917154560600552,medium,5,2,4,False,5,password,0.2242,ALLOW,0
USER_00195,0.9020230925295134,low,17,2,4,False,13,MFA,0.1066,ALLOW,0
